Date,Open,High,Low,Close,Volume,Adj Close
2014-06-18,552.80,561.40,551.58,560.66,2060600,560.66
2014-06-17,552.36,553.74,547.47,550.62,1477600,550.62
2014-06-16,557.25,557.99,550.00,552.30,1971800,552.30
2014-06-13,560.08,560.65,553.72,560.35,1353300,560.35
2014-06-12,567.00,567.00,557.15,559.50,1546500,559.50
2014-06-11,565.92,568.97,563.68,567.50,1129000,567.50
2014-06-10,568.78,572.00,566.13,568.30,1483800,568.30
2014-06-09,566.75,572.00,565.22,570.73,1529700,570.73
2014-06-06,568.16,568.80,559.58,566.03,1740200,566.03
2014-06-05,557.11,565.00,555.05,564.93,1793400,564.93
2014-06-04,551.52,558.58,548.56,553.76,1729100,553.76
2014-06-03,560.90,562.40,552.53,554.51,2031300,554.51
2014-06-02,569.75,570.41,556.70,564.34,1660500,564.34
2014-05-30,571.64,572.58,565.79,571.65,1871700,571.65
2014-05-29,573.39,573.48,568.45,570.56,1411100,570.56
2014-05-28,574.57,577.66,569.95,570.45,1581600,570.45
2014-05-27,567.78,574.87,564.15,574.87,2185800,574.87
2014-05-23,558.13,565.00,554.17,563.80,2672500,563.80
2014-05-22,552.20,557.96,551.00,555.45,2149700,555.45
2014-05-21,542.90,549.75,542.11,549.70,1564700,549.70
2014-05-20,540.00,546.35,536.57,540.39,2425300,540.39
2014-05-19,528.88,539.35,525.66,538.83,1976500,538.83
2014-05-16,529.60,530.84,523.57,528.30,1907700,528.30
2014-05-15,533.14,534.00,525.31,529.12,1832900,529.12
2014-05-14,541.82,541.82,533.11,534.41,1280900,534.41
2014-05-13,539.58,543.99,537.90,541.54,2012000,541.54
2014-05-12,531.84,538.75,527.51,538.43,1948400,538.43
2014-05-09,518.65,527.35,514.28,526.62,2261200,526.62
2014-05-08,515.72,527.35,514.46,520.17,2452000,520.17
2014-05-07,523.25,524.43,511.09,518.00,3074300,518.00
2014-05-06,533.41,534.55,522.26,522.57,1835000,522.57
2014-05-05,530.24,535.72,527.58,535.33,1228400,535.33
2014-05-02,541.44,542.40,533.27,533.87,1780800,533.87
2014-05-01,534.25,539.91,532.86,538.53,2004300,538.53
2014-04-30,535.12,536.34,529.09,534.88,2038500,534.88
2014-04-29,523.89,537.76,523.00,536.33,2535200,536.33
2014-04-28,525.80,525.90,511.00,522.98,3752800,522.98
2014-04-25,532.26,533.86,522.50,523.10,2370000,523.10
2014-04-24,541.69,542.50,531.00,534.44,2067400,534.44
2014-04-23,543.67,544.80,528.13,537.51,1955700,537.51
2014-04-22,536.00,548.00,536.00,545.50,2331100,545.50
2014-04-21,544.00,544.00,534.00,539.37,2425100,539.37
2014-04-17,556.32,557.00,539.40,543.34,5614700,543.34
2014-04-16,557.70,564.00,553.10,563.90,4582200,563.90
2014-04-15,551.00,552.89,530.64,548.70,3997800,548.70
2014-04-14,543.66,553.02,540.52,545.20,2541200,545.20
2014-04-11,537.94,547.59,533.40,537.76,3174700,537.76
2014-04-10,568.00,568.21,545.50,546.69,3294500,546.69
2014-04-09,565.84,567.80,555.38,567.04,3031600,567.04
2014-04-08,545.05,559.88,544.70,557.51,3482500,557.51
2014-04-07,544.79,549.85,530.53,540.63,3961600,540.63
2014-04-04,578.55,579.72,544.49,545.25,5363700,545.25
2014-04-03,573.39,588.30,566.01,571.50,4018300,571.50
2014-04-02,1141.90,1144.80,1124.00,1135.10,4168000,568.12
2014-04-01,1120.27,1137.50,1118.00,1134.89,2181000,568.01
2014-03-31,1130.40,1135.00,1112.85,1114.51,3880700,557.81
2014-03-28,1119.00,1133.19,1117.77,1120.15,4513200,560.64
2014-03-27,1130.85,1131.94,1102.10,1114.28,7636700,557.70
2014-03-26,1162.01,1171.57,1131.50,1131.97,5154800,566.55
2014-03-25,1166.00,1169.84,1147.00,1158.72,4815500,579.94
2014-03-24,1184.19,1184.90,1145.95,1157.93,6068100,579.54
2014-03-21,1206.31,1209.63,1182.45,1183.04,6410500,592.11
2014-03-20,1199.95,1209.61,1195.36,1197.16,3366000,599.18
2014-03-19,1211.80,1211.99,1194.41,1199.25,3222500,600.23
2014-03-18,1194.67,1211.53,1193.06,1211.26,3626300,606.24
2014-03-17,1179.25,1197.07,1178.11,1192.10,4319800,596.65
2014-03-14,1181.99,1190.87,1172.53,1172.80,4583200,586.99
2014-03-13,1207.95,1210.50,1184.76,1189.06,4686500,595.13
2014-03-12,1196.40,1207.85,1184.19,1207.30,3924600,604.25
2014-03-11,1213.77,1214.32,1196.64,1199.99,3422500,600.60
2014-03-10,1215.69,1217.64,1204.09,1211.57,2426700,606.39
2014-03-07,1226.80,1226.99,1211.44,1214.79,3027100,608.00
2014-03-06,1222.28,1226.15,1218.60,1219.61,2533600,610.42
2014-03-05,1215.05,1223.08,1211.41,1218.26,2468100,609.74
2014-03-04,1215.00,1216.00,1209.50,1214.91,2932400,608.06
2014-03-03,1206.75,1207.84,1192.14,1202.69,4205300,601.95
2014-02-28,1220.34,1224.19,1206.22,1215.65,4622500,608.43
2014-02-27,1218.39,1224.23,1217.01,1219.21,2517400,610.22
2014-02-26,1224.00,1228.88,1213.76,1220.17,3960400,610.70
2014-02-25,1215.94,1224.50,1210.42,1220.00,2874500,610.61
2014-02-24,1205.36,1220.16,1205.10,1212.51,3345200,606.86
2014-02-21,1207.81,1209.87,1202.84,1203.79,3720800,602.50
2014-02-20,1203.14,1206.89,1200.22,1204.11,3398100,602.66
2014-02-19,1205.30,1209.22,1197.50,1202.34,4202900,601.77
2014-02-18,1201.41,1212.87,1200.00,1210.88,4213500,606.05
2014-02-14,1195.61,1204.39,1192.80,1202.80,4369000,602.00
2014-02-13,1180.75,1199.90,1179.66,1199.90,3669100,600.55
2014-02-12,1189.00,1190.00,1181.38,1186.69,3445500,593.94
2014-02-11,1180.17,1191.87,1172.21,1190.18,4097400,595.69
2014-02-10,1171.80,1182.40,1169.02,1172.93,3886500,587.05
2014-02-07,1167.63,1177.90,1160.56,1177.44,5267100,589.31
2014-02-06,1151.13,1160.16,1147.55,1159.96,3889300,580.56
2014-02-05,1143.38,1150.77,1128.02,1143.20,4784200,572.17
2014-02-04,1137.99,1155.00,1137.01,1138.16,5618100,569.65
2014-02-03,1179.20,1181.72,1132.01,1133.43,9129000,567.28
2014-01-31,1171.35,1186.54,1151.13,1180.97,11121400,591.08
2014-01-30,1145.00,1152.49,1127.25,1135.39,10172600,568.26
2014-01-29,1119.12,1121.75,1099.42,1106.92,4755000,554.01
2014-01-28,1110.32,1125.75,1109.94,1123.01,4415900,562.07
2014-01-27,1126.10,1126.50,1082.27,1101.23,8698400,551.17
2014-01-24,1151.01,1153.55,1123.00,1123.83,7777200,562.48
2014-01-23,1160.00,1162.49,1154.37,1160.10,3894300,580.63
2014-01-22,1166.61,1167.89,1158.86,1165.02,3139600,583.09
2014-01-21,1160.93,1164.00,1151.30,1163.70,3955800,582.43
2014-01-17,1156.85,1160.63,1144.20,1150.53,5397100,575.84
2014-01-16,1149.10,1157.93,1148.00,1156.22,3364400,578.69
2014-01-15,1152.99,1155.00,1143.79,1148.62,3896400,574.88
2014-01-14,1137.95,1151.00,1128.09,1149.40,4960200,575.28
2014-01-13,1126.47,1146.91,1117.17,1122.98,4832900,562.05
2014-01-10,1139.08,1139.08,1122.25,1130.18,4282700,565.66
2014-01-09,1143.44,1144.22,1125.56,1130.24,4164800,565.69
2014-01-08,1146.00,1147.32,1133.29,1141.23,4480500,571.19
2014-01-07,1125.00,1139.69,1121.16,1138.86,5100000,570.00
2014-01-06,1113.01,1118.86,1106.44,1117.32,3535000,559.22
2014-01-03,1115.00,1116.93,1104.93,1105.00,3330000,553.05
2014-01-02,1115.46,1117.75,1108.26,1113.12,3639100,557.12
2013-12-31,1112.24,1121.00,1106.26,1120.71,2713000,560.92
2013-12-30,1120.34,1120.50,1109.02,1109.46,2469700,555.29
2013-12-27,1120.00,1120.28,1112.94,1118.40,3136200,559.76
2013-12-26,1114.01,1119.00,1108.69,1117.46,2672900,559.29
2013-12-24,1114.97,1115.24,1108.10,1111.84,1466900,556.48
2013-12-23,1107.84,1115.80,1105.12,1115.10,3439700,558.11
2013-12-20,1088.30,1101.17,1088.00,1100.62,6516600,550.86
2013-12-19,1080.77,1091.99,1079.08,1086.22,3328000,543.65
2013-12-18,1071.85,1084.95,1059.04,1084.75,4416100,542.92
2013-12-17,1072.82,1080.76,1068.38,1069.86,3068300,535.47
2013-12-16,1064.00,1074.69,1062.01,1072.98,3200700,537.03
2013-12-13,1075.40,1076.29,1057.89,1060.79,4320400,530.93
2013-12-12,1079.57,1082.94,1069.00,1069.96,3189800,535.52
2013-12-11,1087.40,1091.32,1075.17,1077.29,3420100,539.18
2013-12-10,1076.15,1092.31,1075.65,1084.66,3704000,542.87
2013-12-09,1070.99,1082.31,1068.02,1078.14,2962200,539.61
2013-12-06,1069.79,1070.00,1060.08,1069.87,2854700,535.47
2013-12-05,1057.20,1059.66,1051.09,1057.34,2265100,529.20
2013-12-04,1051.37,1063.98,1050.00,1058.18,2380800,529.62
2013-12-03,1050.95,1063.44,1049.02,1053.26,3348800,527.16
2013-12-02,1063.51,1066.35,1050.76,1054.48,2743600,527.77
2013-11-29,1062.16,1066.62,1059.45,1059.59,2383200,530.33
2013-11-27,1062.03,1068.00,1060.00,1063.11,2244900,532.09
2013-11-26,1048.60,1061.50,1042.94,1058.41,4568000,529.73
2013-11-25,1037.16,1053.19,1035.02,1045.93,3222700,523.49
2013-11-22,1033.42,1036.17,1029.22,1031.89,2505800,516.46
2013-11-21,1027.00,1038.31,1026.00,1034.07,2181400,517.55
2013-11-20,1029.95,1033.36,1020.36,1022.31,1925400,511.67
2013-11-19,1031.72,1034.75,1023.05,1025.20,2260900,513.11
2013-11-18,1035.75,1048.74,1029.24,1031.55,3515800,516.29
2013-11-15,1034.87,1038.00,1030.31,1033.56,2550000,517.30
2013-11-14,1033.92,1039.75,1030.35,1035.23,2331000,518.13
2013-11-13,1006.75,1032.85,1006.50,1032.47,3155600,516.75
2013-11-12,1007.70,1017.56,1005.00,1011.78,2433700,506.40
2013-11-11,1009.51,1015.93,1008.00,1010.59,2222900,505.80
2013-11-08,1008.75,1018.50,1008.50,1016.03,2579000,508.52
2013-11-07,1022.61,1023.93,1007.64,1007.95,3355800,504.48
2013-11-06,1025.60,1027.00,1015.37,1022.75,1823900,511.89
2013-11-05,1020.35,1031.65,1017.42,1021.52,2360400,511.27
2013-11-04,1031.50,1032.37,1022.03,1026.11,2275300,513.57
2013-11-01,1031.79,1036.00,1025.10,1027.04,2564000,514.03
2013-10-31,1028.93,1041.52,1023.97,1030.58,3276700,515.81
2013-10-30,1037.43,1037.51,1026.00,1030.42,2645500,515.73
2013-10-29,1019.10,1036.94,1013.50,1036.24,3206700,518.64
2013-10-28,1015.20,1023.43,1012.99,1015.00,2315000,508.01
2013-10-25,1028.82,1028.82,1010.74,1015.20,4056900,508.11
2013-10-24,1031.87,1040.57,1024.80,1025.55,4180000,513.29
2013-10-23,1001.00,1034.75,1000.63,1031.41,5321000,516.22
2013-10-22,1005.00,1013.00,995.79,1007.00,4412700,504.00
2013-10-21,1011.46,1019.00,999.55,1003.30,7249300,502.15
2013-10-18,976.58,1015.46,974.00,1011.41,23109600,506.21
2013-10-17,892.99,896.90,885.73,888.79,8504600,444.84
2013-10-16,885.87,898.33,884.01,898.03,4011100,449.46
2013-10-15,875.76,885.63,874.00,882.01,3180600,441.45
2013-10-14,866.66,876.25,865.39,876.11,2484700,438.49
2013-10-11,866.03,873.48,865.30,871.99,2814900,436.43
2013-10-10,863.84,868.83,860.21,868.24,4506000,434.55
2013-10-09,856.28,862.65,842.98,855.86,5297200,428.36
2013-10-08,865.32,865.98,851.63,853.67,3883500,427.26
2013-10-07,867.45,873.99,864.11,865.74,2584600,433.30
2013-10-04,875.00,877.51,870.00,872.35,2713200,436.61
2013-10-03,888.00,894.10,872.10,876.09,4229700,438.48
2013-10-02,882.73,889.36,877.82,887.99,2987600,444.44
2013-10-01,880.25,887.67,880.05,887.00,3366200,443.94
2013-09-30,869.08,880.84,868.31,875.91,3441300,438.39
2013-09-27,874.82,877.52,871.31,876.39,2515000,438.63
2013-09-26,878.30,882.75,875.00,878.17,2517200,439.52
2013-09-25,886.55,886.55,875.60,877.23,3294700,439.05
2013-09-24,886.50,890.10,881.40,886.84,2970600,443.86
2013-09-23,896.15,901.59,885.20,886.50,3551200,443.69
2013-09-20,898.39,904.13,895.62,903.11,8681900,452.01
2013-09-19,905.99,905.99,895.40,898.39,3192600,449.64
2013-09-18,886.35,903.97,883.07,903.32,3865500,452.11
2013-09-17,887.41,888.39,881.00,886.11,2516200,443.50
2013-09-16,896.20,897.00,884.87,887.76,2670300,444.32
2013-09-13,894.50,895.68,884.84,889.07,2648100,444.98
2013-09-12,897.40,897.90,890.01,893.06,2188800,446.98
2013-09-11,888.54,896.97,886.08,896.19,3217900,448.54
2013-09-10,890.02,892.00,884.00,888.67,2572600,444.78
2013-09-09,883.73,889.75,882.42,888.05,2466700,444.47
2013-09-06,882.44,883.78,873.74,879.58,3120000,440.23
2013-09-05,873.50,879.88,871.61,879.56,2580000,440.22
2013-09-04,860.35,873.50,855.17,871.63,4078300,436.25
2013-09-03,854.36,866.19,853.95,860.38,4091100,430.62
2013-08-30,855.76,858.04,845.56,846.90,3719400,423.87
2013-08-29,849.07,860.38,848.59,855.43,2954000,428.14
2013-08-28,850.25,855.41,847.77,848.55,2657100,424.70
2013-08-27,859.62,863.73,847.90,850.15,3464700,425.50
2013-08-26,870.00,874.90,866.05,866.39,2102800,433.63
2013-08-23,877.83,878.00,869.75,870.21,2152000,435.54
2013-08-22,872.70,874.75,870.25,873.71,1738000,437.29
2013-08-21,870.65,876.91,866.50,869.33,3511000,435.10
2013-08-20,868.35,872.11,863.54,865.42,2463500,433.14
2013-08-19,857.71,872.00,857.45,865.65,3618100,433.26
2013-08-16,861.28,862.44,856.54,856.91,3346800,428.88
2013-08-15,864.44,864.92,858.00,859.66,3734600,430.26
2013-08-14,878.37,880.23,867.16,869.81,4160200,435.34
2013-08-13,886.83,888.50,876.20,881.25,2836700,441.07
2013-08-12,886.90,887.00,881.65,885.51,2751200,443.20
2013-08-09,890.56,895.52,890.00,890.41,2644700,445.65
2013-08-08,895.49,895.84,885.29,892.66,2973000,446.78
2013-08-07,895.04,898.45,889.09,890.65,2755600,445.77
2013-08-06,904.69,909.71,895.73,896.57,3009100,448.73
2013-08-05,905.39,905.52,899.20,905.00,2616700,452.95
2013-08-02,903.44,907.00,900.82,906.57,3424300,453.74
2013-08-01,895.00,904.55,895.00,904.22,4272500,452.56
2013-07-31,892.99,896.51,886.18,887.75,4342600,444.32
2013-07-30,885.46,895.61,880.87,890.92,3507600,445.91
2013-07-29,884.90,894.82,880.89,882.27,3780000,441.58
2013-07-26,886.99,889.99,882.00,885.35,3551800,443.12
2013-07-25,893.87,896.85,886.08,887.70,5996100,444.29
2013-07-24,907.26,910.30,900.70,902.90,4152800,451.90
2013-07-23,910.70,913.00,899.57,903.80,4087300,452.35
2013-07-22,902.00,912.67,897.00,910.70,5800500,455.81
2013-07-19,886.61,902.95,875.61,896.60,14703800,448.75
2013-07-18,918.99,920.00,903.19,910.68,7261700,455.80
2013-07-17,921.00,926.86,916.30,918.55,3009100,459.73
2013-07-16,927.13,927.97,913.90,919.61,3962000,460.27
2013-07-15,924.30,928.00,916.36,924.69,3917000,462.81
2013-07-12,920.00,923.00,915.24,923.00,5131200,461.96
2013-07-11,913.00,920.81,908.52,920.24,5163200,460.58
2013-07-10,903.45,911.14,900.38,905.99,3413300,453.45
2013-07-09,911.00,912.95,897.98,905.24,3954800,453.07
2013-07-08,899.21,906.27,897.08,905.09,3935000,453.00
2013-07-05,890.01,895.41,887.34,893.49,3400300,447.19
2013-07-03,879.90,889.17,878.50,886.43,2091900,443.66
2013-07-02,890.20,891.00,877.27,882.31,3779200,441.60
2013-07-01,886.45,892.08,885.00,887.88,3446100,444.38
2013-06-28,874.90,881.84,874.19,880.37,4693900,440.63
2013-06-27,878.80,884.69,876.65,877.07,3849100,438.97
2013-06-26,873.75,878.00,870.57,873.65,3659100,437.26
2013-06-25,877.26,879.68,864.51,866.20,5101200,433.53
2013-06-24,871.88,876.32,863.25,869.79,6027700,435.33
2013-06-21,888.34,889.88,873.07,880.93,7956600,440.91
2013-06-20,893.99,901.00,883.31,884.74,6737200,442.81
2013-06-19,901.37,910.84,897.50,900.68,5825900,450.79
2013-06-18,888.65,901.00,888.35,900.62,4329400,450.76
2013-06-17,879.23,889.43,878.28,886.25,4288300,443.57
2013-06-14,880.10,884.70,874.13,875.04,4485500,437.96
2013-06-13,868.98,879.66,865.50,877.00,4135600,438.94
2013-06-12,885.46,886.00,869.65,871.98,4405100,436.43
2013-06-11,883.97,887.00,879.52,879.81,3511600,440.35
2013-06-10,882.10,891.00,880.09,890.22,4670900,445.56
2013-06-07,870.42,880.00,865.32,879.73,5343800,440.31
2013-06-06,864.30,866.33,847.22,864.64,5153000,432.75
2013-06-05,862.51,869.45,857.13,859.70,4209300,430.28
2013-06-04,867.85,870.59,854.07,859.10,3733400,429.98
2013-06-03,873.00,873.97,855.02,867.63,4946400,434.25
2013-05-31,868.12,877.00,867.52,871.22,3934800,436.05
2013-05-30,869.92,878.90,866.41,870.76,4237100,435.82
2013-05-29,875.71,877.99,864.29,868.31,4022700,434.59
2013-05-28,883.50,892.14,880.40,881.27,4510400,441.08
2013-05-24,875.26,878.82,871.01,873.32,4589000,437.10
2013-05-23,877.00,889.96,874.00,882.79,4545600,441.84
2013-05-22,902.56,909.31,886.88,889.42,5116000,445.16
2013-05-21,908.02,911.66,897.61,906.97,3962000,453.94
2013-05-20,905.00,920.60,905.00,908.53,4540800,454.72
2013-05-17,910.02,913.49,900.52,909.18,5578400,455.05
2013-05-16,919.00,919.98,902.01,903.87,6412700,452.39
2013-05-15,895.50,916.38,894.02,915.89,7963800,458.40
2013-05-14,877.50,888.69,877.14,887.10,3155400,443.99
2013-05-13,878.89,882.47,873.38,877.53,2894100,439.20
2013-05-10,875.31,880.54,872.16,880.23,3791600,440.56
2013-05-09,870.84,879.66,868.23,871.48,4396700,436.18
2013-05-08,857.00,873.88,852.91,873.63,4931600,437.25
2013-05-07,863.01,863.87,850.67,857.23,3914000,429.04
2013-05-06,848.26,861.85,848.26,861.55,4278300,431.21
2013-05-03,836.96,846.80,836.00,845.72,5020100,423.28
2013-05-02,820.10,834.55,819.05,829.61,4032500,415.22
2013-05-01,823.26,824.72,816.36,820.43,2907000,410.63
2013-04-30,819.00,827.64,817.68,824.57,4608700,412.70
2013-04-29,803.25,822.70,803.00,819.06,4596900,409.94
2013-04-26,807.60,807.74,796.58,801.42,4970400,401.11
2013-04-25,816.25,816.47,807.63,809.10,3980400,404.95
2013-04-24,808.11,818.00,808.00,813.45,3654500,407.13
2013-04-23,801.00,815.50,800.36,807.90,4580000,404.35
2013-04-22,800.60,803.96,775.00,800.11,5761000,400.46
2013-04-19,769.16,803.44,766.26,799.87,11594700,400.34
2013-04-18,785.35,785.80,761.26,765.91,6638300,383.34
2013-04-17,786.75,790.84,778.10,782.56,4069900,391.67
2013-04-16,786.59,796.00,783.92,793.37,3480500,397.08
2013-04-15,785.95,797.00,777.02,781.93,4901200,391.36
2013-04-12,791.99,792.10,782.93,790.05,3270100,395.42
