Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,3.52,3.75,3.45,3.45,29600,3.45
2014-12-30,3.65,3.70,3.55,3.56,4400,3.56
2014-12-29,3.30,3.50,3.30,3.50,14300,3.50
2014-12-26,3.52,3.65,3.37,3.64,5000,3.64
2014-12-24,3.55,3.65,3.42,3.44,5900,3.44
2014-12-23,3.70,3.70,3.33,3.65,5900,3.65
2014-12-22,3.85,3.85,3.67,3.70,27000,3.70
2014-12-19,4.50,4.50,3.74,3.75,58100,3.75
2014-12-18,5.41,5.83,5.40,5.83,7400,5.83
2014-12-17,5.48,6.00,5.48,6.00,900,6.00
2014-12-16,5.75,6.15,5.75,6.15,400,6.15
2014-12-15,5.41,6.55,5.41,6.55,1000,6.55
2014-12-12,6.00,6.75,6.00,6.00,400,6.00
2014-12-11,6.50,6.60,5.05,6.00,3700,6.00
2014-12-10,6.60,6.90,6.40,6.90,2300,6.90
2014-12-09,6.60,7.00,6.60,7.00,1600,7.00
2014-12-08,6.99,6.99,6.99,6.99,000,6.99
2014-12-05,6.50,6.99,6.50,6.99,400,6.99
2014-12-04,7.00,7.00,7.00,7.00,000,7.00
2014-12-03,6.42,7.15,6.42,7.00,700,7.00
2014-12-02,7.01,7.03,6.60,7.03,9700,7.03
2014-12-01,7.01,7.01,7.01,7.01,1700,7.01
2014-11-28,7.01,7.01,7.00,7.01,3000,7.01
2014-11-26,7.05,7.05,7.05,7.05,2200,7.05
2014-11-25,7.05,8.00,7.05,7.07,1700,7.07
2014-11-24,7.50,7.50,7.12,7.12,400,7.12
2014-11-21,7.19,7.19,7.19,7.19,100,7.19
2014-11-20,7.25,7.50,7.25,7.50,400,7.50
2014-11-19,6.59,7.10,6.51,7.10,5000,7.10
2014-11-18,6.51,6.90,6.51,6.90,3900,6.90
2014-11-17,6.00,7.00,6.00,6.85,1600,6.85
2014-11-14,7.12,7.12,6.80,7.00,9300,7.00
2014-11-13,7.20,7.50,7.20,7.49,2900,7.49
2014-11-12,7.10,7.70,6.75,7.65,3100,7.65
